2019-06-24 13:29:23,669 [    151]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_202-release-1483-b53 (JetBrains s.r.o) 
2019-06-24 13:29:23,669 [    151]   INFO -        #com.intellij.idea.Main - JVM: 25.202-b53 (OpenJDK 64-Bit Server VM) 
2019-06-24 13:29:23,684 [    166]   INFO -        #com.intellij.idea.Main - JVM Args: -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -Dsun.io.useCanonCaches=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Dawt.useSystemAAFontSettings=lcd -Dsun.java2d.renderer=sun.java2d.marlin.MarlinRenderingEngine -Dsun.tools.attach.tmp.only=true -XX:ErrorFile=/home/tu/java_error_in_WEBIDE_%p.log -XX:HeapDumpPath=/home/tu/java_error_in_WEBIDE.hprof -Didea.paths.selector=WebStorm2019.1 -Djb.vmOptionsFile=/snap/webstorm/95/bin/webstorm64.vmoptions -Didea.platform.prefix=WebStorm 
2019-06-24 13:29:23,685 [    167]   INFO -        #com.intellij.idea.Main - ext: /snap/webstorm/95/jre64/lib/ext: [cldrdata.jar, dnsns.jar, jaccess.jar, jfxrt.jar, localedata.jar, meta-index, nashorn.jar, sunec.jar, sunjce_provider.jar, sunpkcs11.jar, zipfs.jar] 
2019-06-24 13:29:23,685 [    167]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-06-24 13:29:23,727 [    209]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 42 ms 
2019-06-24 13:29:24,342 [    824]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (IDE-managed HiDPI) 
2019-06-24 13:29:24,343 [    825]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-06-24 13:29:26,274 [   2756]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor js-nashorn-support.xml 
2019-06-24 13:29:26,511 [   2993]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-properties-support.xml 
2019-06-24 13:29:26,512 [   2994]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-java-support.xml 
2019-06-24 13:29:26,696 [   3178]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 946 ms 
2019-06-24 13:29:26,817 [   3299]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@28433dd4[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@65217e6d 
2019-06-24 13:29:26,917 [   3399]   INFO - .intellij.idea.IdeaApplication - WM detected: GNOME Shell 
2019-06-24 13:29:27,287 [   3769]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor js-nashorn-support.xml 
2019-06-24 13:29:27,358 [   3840]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-properties-support.xml 
2019-06-24 13:29:27,360 [   3842]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-java-support.xml 
2019-06-24 13:29:27,617 [   4099]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 401 ms 
2019-06-24 13:29:27,639 [   4121]   INFO - llij.ide.plugins.PluginManager - Plugin 'IntelliJ Configuration Script' can't be loaded because: Plugin does not include any module dependency tags in its plugin.xml therefore is assumed legacy and can be loaded only in IntelliJ IDEA 
2019-06-24 13:29:27,773 [   4255]   INFO - llij.ide.plugins.PluginManager - 59 plugins initialized in 558 ms 
2019-06-24 13:29:27,774 [   4256]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: ASP (191.7479.14), Angular and AngularJS (191.7479.14), CSS Support (191.7479.14), CoffeeScript (191.7479.14), Copyright (191.7479.14), Cucumber.js (191.7479.14), Dart (191.7479.14), Docker integration (191.7479.14), EJS (191.7479.14), EditorConfig (191.7479.14), File Watchers (191.7479.14), Gherkin (191.7479.14), Git Integration (191.7479.14), GitHub (191.7479.14), HTML Tools (191.7479.14), HTTP Client (191.7479.14), Haml (191.7479.14), Handlebars/Mustache (191.7479.14), IDE Settings Sync (191.7479.14), IDEA CORE (191.7479.14), IntelliLang (191.7479.14), Java Server Pages (JSP) Integration (191.7479.14), JavaScript Debugger (191.7479.14), JavaScript Intention Power Pack (191.7479.14), JavaScript Support (191.7479.14), Karma (191.7479.14), Less support (191.7479.14), LiveEdit (191.7479.14), Markdown support (191.7479.14), Mercurial Integration (191.7479.14), Meteor (191.7479.14), Node.js Remote Interpreter (191.7479.14), NodeJS (191.7479.14), Performance Testing (191.7479.14), PhoneGap/Cordova Plugin (191.7479.14), Polymer & Web Components (191.7479.14), Prettier (191.7479.14), Pug (ex-Jade) (191.7479.14), Refactor-X (191.7479.14), Remote Hosts Access (191.7479.14), SSH Remote Run (191.7479.14), Sass support (191.7479.14), Settings Repository (191.7479.14), Spy-js (191.7479.14), Stylus support (191.7479.14), Subversion (191.7479.14), Task Management (191.7479.14), Terminal (191.7479.14), TextMate bundles support (191.7479.14), Time Tracking (191.7479.14), UML Support (191.7479.14), Vagrant (191.7479.14), Vue.js (191.7479.14), W3C Validators (191.7479.14), XPathView + XSLT Support (191.7479.14), YAML (191.7479.14), Yeoman (191.7479.14), tslint (191.7479.14) 
2019-06-24 13:29:27,774 [   4256]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: IntelliJ Configuration Script (191.7479.14) 
2019-06-24 13:29:29,068 [   5550]   INFO - cloudConfig.CloudConfigManager - === Exit: JBA_NOT_FOUND === 
2019-06-24 13:29:29,249 [   5731]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2019-06-24 13:29:29,249 [   5731]   INFO - pi.util.registry.RegistryState -   ide.tooltip.show.with.actions = true 
2019-06-24 13:29:29,279 [   5761]   INFO - pi.util.registry.RegistryState - Experimental features enabled for user: inline.browse.button, linux.native.menu, recent.and.edited.files.together 
2019-06-24 13:29:29,330 [   5812]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=705 
2019-06-24 13:29:29,374 [   5856]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /snap/webstorm/95/bin/fsnotifier64 
2019-06-24 13:29:29,400 [   5882]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-06-24 13:29:31,459 [   7941]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-06-24 13:29:31,510 [   7992]   WARN - com.intellij.util.xmlb.Binding - no accessors for interface com.intellij.openapi.extensions.PluginDescriptor 
2019-06-24 13:29:31,554 [   8036]   INFO - tellij.ide.SystemHealthMonitor - restored ignored PIPE handler 
2019-06-24 13:29:31,641 [   8123]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-06-24 13:29:31,747 [   8229]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-06-24 13:29:32,074 [   8556]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:211, number of extensions:40 
2019-06-24 13:29:32,085 [   8567]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:10 
2019-06-24 13:29:32,232 [   8714]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:131, number of extensions:74 
2019-06-24 13:29:32,233 [   8715]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-06-24 13:29:32,800 [   9282]   INFO - plication.impl.ApplicationImpl - 72 application components initialized in 5590ms 
2019-06-24 13:29:32,827 [   9309]   INFO - .intellij.idea.IdeaApplication - App initialization took 12191 ms 
2019-06-24 13:29:32,917 [   9399]   INFO - j.ide.ui.OptionsTopHitProvider - 1751 ms spent to cache options in application 
2019-06-24 13:29:32,918 [   9400]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 1752 ms 
2019-06-24 13:29:33,523 [  10005]   INFO - pl$FileIndexDataInitialization - Initialization done:1438 
2019-06-24 13:29:33,711 [  10193]   INFO - exImpl$StubIndexInitialization - Initialization done:188 
2019-06-24 13:29:34,621 [  11103]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2019-06-24 13:29:34,626 [  11108]   INFO - m.intellij.ui.mac.touchbar.NST - OS doesn't support touchbar, skip nst loading 
2019-06-24 13:29:34,763 [  11245]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-06-24 13:29:35,775 [  12257]   INFO - j.ide.ui.OptionsTopHitProvider - 826 ms spent on EDT to cache options in application 
2019-06-24 13:29:36,412 [  12894]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 3494 ms 
2019-06-24 13:29:37,054 [  13536]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 640 ms 
2019-06-24 13:29:37,656 [  14138]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 602 ms 
2019-06-24 13:29:37,666 [  14148]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 8 ms 
2019-06-24 13:29:38,783 [  15265]   INFO - ellij.project.impl.ProjectImpl - 15 project components initialized in 304 ms 
2019-07-19 00:08:14,040 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-07-19 00:08:14,154 [    114]   INFO -        #com.intellij.idea.Main - IDE: WebStorm (build #WS-191.7479.14, 27 May 2019 15:16) 
2019-07-19 00:08:14,154 [    114]   INFO -        #com.intellij.idea.Main - OS: Linux (4.18.0-15-generic, amd64) 
2019-07-19 00:08:14,154 [    114]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_202-release-1483-b53 (JetBrains s.r.o) 
2019-07-19 00:08:14,154 [    114]   INFO -        #com.intellij.idea.Main - JVM: 25.202-b53 (OpenJDK 64-Bit Server VM) 
2019-07-19 00:08:14,165 [    125]   INFO -        #com.intellij.idea.Main - JVM Args: -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -Dsun.io.useCanonCaches=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Dawt.useSystemAAFontSettings=lcd -Dsun.java2d.renderer=sun.java2d.marlin.MarlinRenderingEngine -Dsun.tools.attach.tmp.only=true -XX:ErrorFile=/home/tu/java_error_in_WEBIDE_%p.log -XX:HeapDumpPath=/home/tu/java_error_in_WEBIDE.hprof -Didea.paths.selector=WebStorm2019.1 -Djb.vmOptionsFile=/snap/webstorm/95/bin/webstorm64.vmoptions -Didea.platform.prefix=WebStorm 
2019-07-19 00:08:14,166 [    126]   INFO -        #com.intellij.idea.Main - ext: /snap/webstorm/95/jre64/lib/ext: [cldrdata.jar, dnsns.jar, jaccess.jar, jfxrt.jar, localedata.jar, meta-index, nashorn.jar, sunec.jar, sunjce_provider.jar, sunpkcs11.jar, zipfs.jar] 
2019-07-19 00:08:14,166 [    126]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-07-19 00:08:14,194 [    154]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 28 ms 
2019-07-19 00:08:14,718 [    678]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (IDE-managed HiDPI) 
2019-07-19 00:08:14,719 [    679]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-07-19 00:08:16,813 [   2773]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor js-nashorn-support.xml 
2019-07-19 00:08:17,071 [   3031]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-properties-support.xml 
2019-07-19 00:08:17,071 [   3031]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-java-support.xml 
2019-07-19 00:08:17,340 [   3300]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 1093 ms 
2019-07-19 00:08:23,843 [   9803]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@64d10d4e[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@5319f191 
2019-07-19 00:08:23,949 [   9909]   INFO - .intellij.idea.IdeaApplication - WM detected: GNOME Shell 
2019-07-19 00:08:24,434 [  10394]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor js-nashorn-support.xml 
2019-07-19 00:08:24,533 [  10493]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-properties-support.xml 
2019-07-19 00:08:24,535 [  10495]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-java-support.xml 
2019-07-19 00:08:24,742 [  10702]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 438 ms 
2019-07-19 00:08:24,781 [  10741]   INFO - llij.ide.plugins.PluginManager - Plugin 'IntelliJ Configuration Script' can't be loaded because: Plugin does not include any module dependency tags in its plugin.xml therefore is assumed legacy and can be loaded only in IntelliJ IDEA 
2019-07-19 00:08:25,000 [  10960]   INFO - llij.ide.plugins.PluginManager - 59 plugins initialized in 697 ms 
2019-07-19 00:08:25,004 [  10964]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: ASP (191.7479.14), Angular and AngularJS (191.7479.14), CSS Support (191.7479.14), CoffeeScript (191.7479.14), Copyright (191.7479.14), Cucumber.js (191.7479.14), Dart (191.7479.14), Docker integration (191.7479.14), EJS (191.7479.14), EditorConfig (191.7479.14), File Watchers (191.7479.14), Gherkin (191.7479.14), Git Integration (191.7479.14), GitHub (191.7479.14), HTML Tools (191.7479.14), HTTP Client (191.7479.14), Haml (191.7479.14), Handlebars/Mustache (191.7479.14), IDE Settings Sync (191.7479.14), IDEA CORE (191.7479.14), IntelliLang (191.7479.14), Java Server Pages (JSP) Integration (191.7479.14), JavaScript Debugger (191.7479.14), JavaScript Intention Power Pack (191.7479.14), JavaScript Support (191.7479.14), Karma (191.7479.14), Less support (191.7479.14), LiveEdit (191.7479.14), Markdown support (191.7479.14), Mercurial Integration (191.7479.14), Meteor (191.7479.14), Node.js Remote Interpreter (191.7479.14), NodeJS (191.7479.14), Performance Testing (191.7479.14), PhoneGap/Cordova Plugin (191.7479.14), Polymer & Web Components (191.7479.14), Prettier (191.7479.14), Pug (ex-Jade) (191.7479.14), Refactor-X (191.7479.14), Remote Hosts Access (191.7479.14), SSH Remote Run (191.7479.14), Sass support (191.7479.14), Settings Repository (191.7479.14), Spy-js (191.7479.14), Stylus support (191.7479.14), Subversion (191.7479.14), Task Management (191.7479.14), Terminal (191.7479.14), TextMate bundles support (191.7479.14), Time Tracking (191.7479.14), UML Support (191.7479.14), Vagrant (191.7479.14), Vue.js (191.7479.14), W3C Validators (191.7479.14), XPathView + XSLT Support (191.7479.14), YAML (191.7479.14), Yeoman (191.7479.14), tslint (191.7479.14) 
2019-07-19 00:08:25,005 [  10965]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: IntelliJ Configuration Script (191.7479.14) 
2019-07-19 00:08:26,504 [  12464]   INFO - cloudConfig.CloudConfigManager - === Exit: JBA_NOT_FOUND === 
2019-07-19 00:08:26,716 [  12676]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2019-07-19 00:08:26,716 [  12676]   INFO - pi.util.registry.RegistryState -   ide.tooltip.show.with.actions = true 
2019-07-19 00:08:26,752 [  12712]   INFO - pi.util.registry.RegistryState - Experimental features enabled for user: inline.browse.button, linux.native.menu, recent.and.edited.files.together 
2019-07-19 00:08:26,810 [  12770]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=705 
2019-07-19 00:08:26,863 [  12823]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /snap/webstorm/95/bin/fsnotifier64 
2019-07-19 00:08:26,887 [  12847]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-07-19 00:08:29,381 [  15341]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-07-19 00:08:29,406 [  15366]   WARN - com.intellij.util.xmlb.Binding - no accessors for interface com.intellij.openapi.extensions.PluginDescriptor 
2019-07-19 00:08:29,445 [  15405]   INFO - tellij.ide.SystemHealthMonitor - restored ignored PIPE handler 
2019-07-19 00:08:29,526 [  15486]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-07-19 00:08:29,728 [  15688]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-07-19 00:08:30,263 [  16223]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:292, number of extensions:40 
2019-07-19 00:08:30,298 [  16258]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:34 
2019-07-19 00:08:30,591 [  16551]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:246, number of extensions:74 
2019-07-19 00:08:30,593 [  16553]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-07-19 00:08:31,695 [  17655]   INFO - plication.impl.ApplicationImpl - 72 application components initialized in 7402ms 
2019-07-19 00:08:31,805 [  17765]   INFO - .intellij.idea.IdeaApplication - App initialization took 20429 ms 
2019-07-19 00:08:32,167 [  18127]   INFO - j.ide.ui.OptionsTopHitProvider - 3151 ms spent to cache options in application 
2019-07-19 00:08:32,167 [  18127]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 3151 ms 
2019-07-19 00:08:32,947 [  18907]   INFO - pl$FileIndexDataInitialization - Initialization done:2648 
2019-07-19 00:08:33,268 [  19228]   INFO - exImpl$StubIndexInitialization - Initialization done:320 
2019-07-19 00:08:34,718 [  20678]   INFO - m.intellij.ui.mac.touchbar.NST - OS doesn't support touchbar, skip nst loading 
2019-07-19 00:08:34,734 [  20694]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2019-07-19 00:08:35,049 [  21009]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-07-19 00:08:36,951 [  22911]   INFO - j.ide.ui.OptionsTopHitProvider - 1555 ms spent on EDT to cache options in application 
2019-07-19 00:08:37,835 [  23795]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 5667 ms 
2019-07-19 00:08:39,063 [  25023]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 1227 ms 
2019-07-19 00:08:40,037 [  25997]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 972 ms 
2019-07-19 00:08:40,066 [  26026]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 29 ms 
2019-07-19 00:11:15,279 [ 181239]   INFO - rationStore.ComponentStoreImpl - Saving appDaemonCodeAnalyzerSettings took 35 ms, FileTypeManager took 15 ms, UISettings took 12 ms 
2019-07-19 00:11:15,309 [ 181269]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-07-19 00:11:15,317 [ 181277]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-07-19 00:11:15,317 [ 181277]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-07-19 00:11:15,371 [ 181331]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-07-19 00:11:15,376 [ 181336]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-07-19 00:11:15,383 [ 181343]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 0 auto-detected files
Elapsed time on auto-detect: 0 ms 
2019-07-19 00:11:15,393 [ 181353]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-07-19 00:11:15,394 [ 181354]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-07-19 00:11:15,395 [ 181355]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-07-19 00:11:15,397 [ 181357]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-07-19 00:11:15,404 [ 181364]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-07-22 09:46:03,093 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-07-22 09:46:03,229 [    136]   INFO -        #com.intellij.idea.Main - IDE: WebStorm (build #WS-191.7479.14, 27 May 2019 15:16) 
2019-07-22 09:46:03,230 [    137]   INFO -        #com.intellij.idea.Main - OS: Linux (4.18.0-15-generic, amd64) 
2019-07-22 09:46:03,230 [    137]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_202-release-1483-b53 (JetBrains s.r.o) 
2019-07-22 09:46:03,230 [    137]   INFO -        #com.intellij.idea.Main - JVM: 25.202-b53 (OpenJDK 64-Bit Server VM) 
2019-07-22 09:46:03,241 [    148]   INFO -        #com.intellij.idea.Main - JVM Args: -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -Dsun.io.useCanonCaches=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Dawt.useSystemAAFontSettings=lcd -Dsun.java2d.renderer=sun.java2d.marlin.MarlinRenderingEngine -Dsun.tools.attach.tmp.only=true -XX:ErrorFile=/home/tu/java_error_in_WEBIDE_%p.log -XX:HeapDumpPath=/home/tu/java_error_in_WEBIDE.hprof -Didea.paths.selector=WebStorm2019.1 -Djb.vmOptionsFile=/snap/webstorm/95/bin/webstorm64.vmoptions -Didea.platform.prefix=WebStorm 
2019-07-22 09:46:03,241 [    148]   INFO -        #com.intellij.idea.Main - ext: /snap/webstorm/95/jre64/lib/ext: [cldrdata.jar, dnsns.jar, jaccess.jar, jfxrt.jar, localedata.jar, meta-index, nashorn.jar, sunec.jar, sunjce_provider.jar, sunpkcs11.jar, zipfs.jar] 
2019-07-22 09:46:03,241 [    148]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-07-22 09:46:03,273 [    180]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 31 ms 
2019-07-22 09:46:04,392 [   1299]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (IDE-managed HiDPI) 
2019-07-22 09:46:04,392 [   1299]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-07-22 09:46:07,671 [   4578]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor js-nashorn-support.xml 
2019-07-22 09:46:07,982 [   4889]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-properties-support.xml 
2019-07-22 09:46:07,982 [   4889]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-java-support.xml 
2019-07-22 09:46:08,272 [   5179]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 1226 ms 
2019-07-22 09:46:21,265 [  18172]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@758eea21[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@7940eba7 
2019-07-22 09:46:21,406 [  18313]   INFO - .intellij.idea.IdeaApplication - WM detected: GNOME Shell 
2019-07-22 09:46:22,026 [  18933]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor js-nashorn-support.xml 
2019-07-22 09:46:22,059 [  18966]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-properties-support.xml 
2019-07-22 09:46:22,060 [  18967]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor uml-java-support.xml 
2019-07-22 09:46:22,462 [  19369]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 674 ms 
2019-07-22 09:46:22,509 [  19416]   INFO - llij.ide.plugins.PluginManager - Plugin 'IntelliJ Configuration Script' can't be loaded because: Plugin does not include any module dependency tags in its plugin.xml therefore is assumed legacy and can be loaded only in IntelliJ IDEA 
2019-07-22 09:46:22,811 [  19718]   INFO - llij.ide.plugins.PluginManager - 59 plugins initialized in 1023 ms 
2019-07-22 09:46:22,811 [  19718]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: ASP (191.7479.14), Angular and AngularJS (191.7479.14), CSS Support (191.7479.14), CoffeeScript (191.7479.14), Copyright (191.7479.14), Cucumber.js (191.7479.14), Dart (191.7479.14), Docker integration (191.7479.14), EJS (191.7479.14), EditorConfig (191.7479.14), File Watchers (191.7479.14), Gherkin (191.7479.14), Git Integration (191.7479.14), GitHub (191.7479.14), HTML Tools (191.7479.14), HTTP Client (191.7479.14), Haml (191.7479.14), Handlebars/Mustache (191.7479.14), IDE Settings Sync (191.7479.14), IDEA CORE (191.7479.14), IntelliLang (191.7479.14), Java Server Pages (JSP) Integration (191.7479.14), JavaScript Debugger (191.7479.14), JavaScript Intention Power Pack (191.7479.14), JavaScript Support (191.7479.14), Karma (191.7479.14), Less support (191.7479.14), LiveEdit (191.7479.14), Markdown support (191.7479.14), Mercurial Integration (191.7479.14), Meteor (191.7479.14), Node.js Remote Interpreter (191.7479.14), NodeJS (191.7479.14), Performance Testing (191.7479.14), PhoneGap/Cordova Plugin (191.7479.14), Polymer & Web Components (191.7479.14), Prettier (191.7479.14), Pug (ex-Jade) (191.7479.14), Refactor-X (191.7479.14), Remote Hosts Access (191.7479.14), SSH Remote Run (191.7479.14), Sass support (191.7479.14), Settings Repository (191.7479.14), Spy-js (191.7479.14), Stylus support (191.7479.14), Subversion (191.7479.14), Task Management (191.7479.14), Terminal (191.7479.14), TextMate bundles support (191.7479.14), Time Tracking (191.7479.14), UML Support (191.7479.14), Vagrant (191.7479.14), Vue.js (191.7479.14), W3C Validators (191.7479.14), XPathView + XSLT Support (191.7479.14), YAML (191.7479.14), Yeoman (191.7479.14), tslint (191.7479.14) 
2019-07-22 09:46:22,812 [  19719]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: IntelliJ Configuration Script (191.7479.14) 
2019-07-22 09:46:25,139 [  22046]   INFO - cloudConfig.CloudConfigManager - === Exit: JBA_NOT_FOUND === 
2019-07-22 09:46:25,486 [  22393]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2019-07-22 09:46:25,486 [  22393]   INFO - pi.util.registry.RegistryState -   ide.tooltip.show.with.actions = true 
2019-07-22 09:46:25,561 [  22468]   INFO - pi.util.registry.RegistryState - Experimental features enabled for user: inline.browse.button, linux.native.menu, recent.and.edited.files.together 
2019-07-22 09:46:25,702 [  22609]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=705 
2019-07-22 09:46:25,772 [  22679]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /snap/webstorm/95/bin/fsnotifier64 
2019-07-22 09:46:25,813 [  22720]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
